Source,Target,Type,Id,Label,Weight
1020331669168025601,991058905689149445,Directed,539,,1
1021012357949153280,343654568,Directed,540,,3
1021094092086837251,1820985622741254144,Directed,541,,1
1021094092086837251,851006940373299204,Directed,542,,2
1021124789044490240,1362611852656717825,Directed,543,,1
1021124789044490240,1487975585305423876,Directed,544,,1
1021124789044490240,1774638620806111232,Directed,545,,1
1021370355208867846,1332455242504556547,Directed,546,,1
1021500405019275265,1300312006596190211,Directed,547,,1
1021500405019275265,1468240500192862219,Directed,548,,1
1021500405019275265,1624682333394595841,Directed,549,,1
1021500405019275265,1628498147872854016,Directed,550,,1
1021500405019275265,1640639588388548609,Directed,551,,1
1021500405019275265,1820538314258255873,Directed,552,,1
1021500405019275265,1946860302,Directed,553,,1
1021500405019275265,2190511766,Directed,554,,1
1021500405019275265,3390890626,Directed,555,,1
1021500405019275265,3554230816,Directed,556,,1
1021500405019275265,748241134040776704,Directed,557,,1
1021500405019275265,767295992723111936,Directed,558,,3
1021500405019275265,82311780,Directed,559,,1
1021500405019275265,869703483473219584,Directed,560,,2
1021500405019275265,870292251389382657,Directed,561,,1
1021500405019275265,931938860963061760,Directed,562,,2
1021500405019275265,954298565182050304,Directed,563,,1
1021660488034385920,1426678874855804932,Directed,564,,1
1021660488034385920,1575606216352358400,Directed,565,,1
1021660488034385920,1613903983030026240,Directed,566,,1
1021660488034385920,1630574433801846785,Directed,567,,1
1021660488034385920,1757072289344962561,Directed,568,,1
1021660488034385920,2572902906,Directed,569,,1
1021660488034385920,50635701,Directed,570,,2
1021660488034385920,945886639603310592,Directed,571,,1
1021660488034385920,993539066363826176,Directed,572,,1
1021690181022359553,1395667127806353410,Directed,573,,1
1021690181022359553,1487117686001868806,Directed,574,,1
